2012-05-18 18:32:38,025 DEBUG [neo4j.diagnostics]: Free Physical memory: 1.26 GB
2012-05-18 18:32:38,026 DEBUG [neo4j.diagnostics]: Committed virtual memory: 2.73 GB
2012-05-18 18:32:38,027 DEBUG [neo4j.diagnostics]: Total swap space: 256.00 MB
2012-05-18 18:32:38,028 DEBUG [neo4j.diagnostics]: Free swap space: 228.55 MB
2012-05-18 18:32:38,029 DEBUG [neo4j.diagnostics]: JVM memory information:
2012-05-18 18:32:38,030 DEBUG [neo4j.diagnostics]: Free  memory: 69.63 MB
2012-05-18 18:32:38,030 DEBUG [neo4j.diagnostics]: Total memory: 81.06 MB
2012-05-18 18:32:38,030 DEBUG [neo4j.diagnostics]: Max   memory: 123.94 MB
2012-05-18 18:32:38,033 DEBUG [neo4j.diagnostics]: Garbage Collector: ParNew: [Par Eden Space, Par Survivor Space]
2012-05-18 18:32:38,034 DEBUG [neo4j.diagnostics]: Garbage Collector: ConcurrentMarkSweep: [Par Eden Space, Par Survivor Space, CMS Old Gen, CMS Perm Gen]
2012-05-18 18:32:38,035 DEBUG [neo4j.diagnostics]: Memory Pool: Code Cache (Non-heap memory): committed=2.44 MB, used=619.00 kB, max=48.00 MB, threshold=0.00 B
2012-05-18 18:32:38,036 DEBUG [neo4j.diagnostics]: Memory Pool: Par Eden Space (Heap memory): committed=16.63 MB, used=10.26 MB, max=16.63 MB, threshold=?
2012-05-18 18:32:38,036 DEBUG [neo4j.diagnostics]: Memory Pool: Par Survivor Space (Heap memory): committed=2.06 MB, used=1.17 MB, max=2.06 MB, threshold=?
2012-05-18 18:32:38,036 DEBUG [neo4j.diagnostics]: Memory Pool: CMS Old Gen (Heap memory): committed=62.38 MB, used=0.00 B, max=105.25 MB, threshold=0.00 B
2012-05-18 18:32:38,037 DEBUG [neo4j.diagnostics]: Memory Pool: CMS Perm Gen (Non-heap memory): committed=20.75 MB, used=13.16 MB, max=82.00 MB, threshold=0.00 B
2012-05-18 18:32:38,037 DEBUG [neo4j.diagnostics]: Operating system information:
2012-05-18 18:32:38,038 DEBUG [neo4j.diagnostics]: Operating System: Mac OS X; version: 10.7.3; arch: x86_64; cpus: 4
2012-05-18 18:32:38,039 DEBUG [neo4j.diagnostics]: Max number of file descriptors: 10240
2012-05-18 18:32:38,040 DEBUG [neo4j.diagnostics]: Number of open file descriptors: 130
2012-05-18 18:32:38,040 DEBUG [neo4j.diagnostics]: Process id: 21910@fatty-i7.local
2012-05-18 18:32:38,040 DEBUG [neo4j.diagnostics]: Byte order: LITTLE_ENDIAN
2012-05-18 18:32:38,040 DEBUG [neo4j.diagnostics]: JVM information:
2012-05-18 18:32:38,040 DEBUG [neo4j.diagnostics]: VM Name: Java HotSpot(TM) 64-Bit Server VM
2012-05-18 18:32:38,040 DEBUG [neo4j.diagnostics]: VM Vendor: Apple Inc.
2012-05-18 18:32:38,040 DEBUG [neo4j.diagnostics]: VM Version: 20.6-b01-415
2012-05-18 18:32:38,041 DEBUG [neo4j.diagnostics]: JIT compiler: HotSpot 64-Bit Tiered Compilers
2012-05-18 18:32:38,041 DEBUG [neo4j.diagnostics]: VM Arguments: [-Dfile.encoding=ISO-8859-1]
2012-05-18 18:32:38,041 DEBUG [neo4j.diagnostics]: Java classpath:
2012-05-18 18:32:38,049 DEBUG [neo4j.diagnostics]:  [classpath + loader.0] file:/Users/akollegger/Developer/heroku/neo4j-tutorial/lib/lucene-core.jar
2012-05-18 18:32:38,049 DEBUG [neo4j.diagnostics]:  [bootstrap] /System/Library/Frameworks/JavaVM.framework/Versions/A/Frameworks/JavaRuntimeSupport.framework/Versions/A/Resources/Java/JavaRuntimeSupport.jar
2012-05-18 18:32:38,049 DEBUG [neo4j.diagnostics]:  [classpath + loader.0] file:/usr/share/java/ant-1.8.2/lib/ant-junit.jar
2012-05-18 18:32:38,049 DEBUG [neo4j.diagnostics]:  [classpath + loader.0] file:/Users/akollegger/Developer/heroku/neo4j-tutorial/target/koan/classes/org/neo4j/tutorial/matchers/
2012-05-18 18:32:38,049 DEBUG [neo4j.diagnostics]:  [classpath + loader.0] file:/Users/akollegger/Developer/heroku/neo4j-tutorial/lib/javassist.jar
2012-05-18 18:32:38,049 DEBUG [neo4j.diagnostics]:  [classpath + loader.0] file:/Users/akollegger/Developer/heroku/neo4j-tutorial/target/main/classes/org/
2012-05-18 18:32:38,049 DEBUG [neo4j.diagnostics]:  [classpath + loader.0] file:/Users/akollegger/Developer/heroku/neo4j-tutorial/lib/ant.jar
2012-05-18 18:32:38,049 DEBUG [neo4j.diagnostics]:  [classpath + loader.0] file:/Users/akollegger/Developer/heroku/neo4j-tutorial/target/koan/classes/org/
2012-05-18 18:32:38,049 DEBUG [neo4j.diagnostics]:  [loader.1] file:/System/Library/Java/Extensions/vecmath.jar
2012-05-18 18:32:38,049 DEBUG [neo4j.diagnostics]:  [classpath + loader.0] file:/Users/akollegger/Developer/heroku/neo4j-tutorial/src/koan/resources/META-INF/services/
2012-05-18 18:32:38,050 DEBUG [neo4j.diagnostics]:  [classpath + loader.0] file:/Users/akollegger/Developer/heroku/neo4j-tutorial/lib/persistence-api.jar
2012-05-18 18:32:38,050 DEBUG [neo4j.diagnostics]:  [classpath + loader.0] file:/Users/akollegger/Developer/heroku/neo4j-tutorial/lib/commons-logging.jar
2012-05-18 18:32:38,050 DEBUG [neo4j.diagnostics]:  [classpath + loader.0] file:/Users/akollegger/Developer/heroku/neo4j-tutorial/lib/weld-core.jar
2012-05-18 18:32:38,050 DEBUG [neo4j.diagnostics]:  [classpath + loader.0] file:/usr/share/java/ant-1.8.2/lib/ant.jar
2012-05-18 18:32:38,050 DEBUG [neo4j.diagnostics]:  [classpath + loader.0] file:/Users/akollegger/Developer/heroku/neo4j-tutorial/lib/javax.inject.jar
2012-05-18 18:32:38,050 DEBUG [neo4j.diagnostics]:  [classpath + loader.0] file:/Users/akollegger/Developer/heroku/neo4j-tutorial/target/koan/classes/org/neo4j/tutorial/koan13/
2012-05-18 18:32:38,050 DEBUG [neo4j.diagnostics]:  [classpath + loader.0] file:/Users/akollegger/Developer/heroku/neo4j-tutorial/lib/neo4j-graph-algo.jar
2012-05-18 18:32:38,050 DEBUG [neo4j.diagnostics]:  [classpath + loader.0] file:/Users/akollegger/Developer/heroku/neo4j-tutorial/src/koan/resources/META-INF/
2012-05-18 18:32:38,050 DEBUG [neo4j.diagnostics]:  [classpath + loader.0] file:/Users/akollegger/Developer/heroku/neo4j-tutorial/lib/weld-spi.jar
2012-05-18 18:32:38,050 DEBUG [neo4j.diagnostics]:  [classpath + loader.0] file:/Users/akollegger/Developer/heroku/neo4j-tutorial/lib/jsp-api.jar
2012-05-18 18:32:38,050 DEBUG [neo4j.diagnostics]:  [bootstrap] /System/Library/Java/JavaVirtualMachines/1.6.0.jdk/Contents/Classes/laf.jar
2012-05-18 18:32:38,050 DEBUG [neo4j.diagnostics]:  [loader.1] file:/System/Library/Java/Extensions/libJ3D.jnilib
2012-05-18 18:32:38,050 DEBUG [neo4j.diagnostics]:  [classpath + loader.0] file:/Users/akollegger/Developer/heroku/neo4j-tutorial/lib/jackson-core-asl.jar
2012-05-18 18:32:38,050 DEBUG [neo4j.diagnostics]:  [classpath + loader.0] file:/Users/akollegger/Developer/heroku/neo4j-tutorial/lib/neo4j-community.jar
2012-05-18 18:32:38,050 DEBUG [neo4j.diagnostics]:  [classpath + loader.0] file:/Users/akollegger/Developer/heroku/neo4j-tutorial/target/main/classes/
2012-05-18 18:32:38,050 DEBUG [neo4j.diagnostics]:  [loader.1] file:/System/Library/Java/Extensions/QTJava.zip
2012-05-18 18:32:38,050 DEBUG [neo4j.diagnostics]:  [classpath + loader.0] file:/Users/akollegger/Developer/heroku/neo4j-tutorial/lib/neo4j-jmx.jar
2012-05-18 18:32:38,050 DEBUG [neo4j.diagnostics]:  [classpath + loader.0] file:/Users/akollegger/Developer/heroku/neo4j-tutorial/lib/slf4j-jdk14.jar
2012-05-18 18:32:38,050 DEBUG [neo4j.diagnostics]:  [classpath + loader.0] file:/Users/akollegger/Developer/heroku/neo4j-tutorial/lib/asm.jar
2012-05-18 18:32:38,050 DEBUG [neo4j.diagnostics]:  [classpath + loader.0] file:/Users/akollegger/Developer/heroku/neo4j-tutorial/src/koan/resources/
2012-05-18 18:32:38,050 DEBUG [neo4j.diagnostics]:  [classpath + loader.0] file:/Users/akollegger/Developer/heroku/neo4j-tutorial/lib/junit.jar
2012-05-18 18:32:38,050 DEBUG [neo4j.diagnostics]:  [classpath + loader.0] file:/Users/akollegger/Developer/heroku/neo4j-tutorial/lib/neo4j-kernel.jar
2012-05-18 18:32:38,050 DEBUG [neo4j.diagnostics]:  [classpath + loader.0] file:/Users/akollegger/Developer/heroku/neo4j-tutorial/lib/commons-lang.jar
2012-05-18 18:32:38,050 DEBUG [neo4j.diagnostics]:  [loader.1] file:/System/Library/Java/Extensions/j3daudio.jar
2012-05-18 18:32:38,050 DEBUG [neo4j.diagnostics]:  [loader.1] file:/System/Library/Java/Extensions/libQTJNative.jnilib
2012-05-18 18:32:38,050 DEBUG [neo4j.diagnostics]:  [classpath + loader.0] file:/Users/akollegger/Developer/heroku/neo4j-tutorial/target/koan/classes/org/neo4j/tutorial/koan14/
2012-05-18 18:32:38,050 DEBUG [neo4j.diagnostics]:  [classpath + loader.0] file:/Users/akollegger/Developer/heroku/neo4j-tutorial/lib/jersey-client.jar
2012-05-18 18:32:38,050 DEBUG [neo4j.diagnostics]:  [classpath + loader.0] file:/Users/akollegger/Developer/heroku/neo4j-tutorial/lib/cal10n-api.jar
2012-05-18 18:32:38,050 DEBUG [neo4j.diagnostics]:  [loader.1] file:/System/Library/Java/Extensions/j3dcore.jar
2012-05-18 18:32:38,050 DEBUG [neo4j.diagnostics]:  [classpath + loader.0] file:/Users/akollegger/Developer/heroku/neo4j-tutorial/target/main/classes/org/neo4j/tutorial/server/rest/
2012-05-18 18:32:38,051 DEBUG [neo4j.diagnostics]:  [classpath + loader.0] file:/Users/akollegger/Developer/heroku/neo4j-tutorial/lib/guava.jar
2012-05-18 18:32:38,051 DEBUG [neo4j.diagnostics]:  [bootstrap] /System/Library/Java/JavaVirtualMachines/1.6.0.jdk/Contents/Classes/sunrsasign.jar
2012-05-18 18:32:38,051 DEBUG [neo4j.diagnostics]:  [classpath + loader.0] file:/Users/akollegger/Developer/heroku/neo4j-tutorial/lib/mockito-all.jar
2012-05-18 18:32:38,051 DEBUG [neo4j.diagnostics]:  [classpath + loader.0] file:/Users/akollegger/Developer/heroku/neo4j-tutorial/lib/javax.annotation.jar
2012-05-18 18:32:38,051 DEBUG [neo4j.diagnostics]:  [loader.1] file:/System/Library/Java/Extensions/jai_core.jar
2012-05-18 18:32:38,051 DEBUG [neo4j.diagnostics]:  [classpath + loader.0] file:/Users/akollegger/Developer/heroku/neo4j-tutorial/lib/neo4j-server.jar
2012-05-18 18:32:38,051 DEBUG [neo4j.diagnostics]:  [classpath + loader.0] file:/Users/akollegger/Developer/heroku/neo4j-tutorial/target/koan/classes/org/neo4j/tutorial/
2012-05-18 18:32:38,051 DEBUG [neo4j.diagnostics]:  [classpath + loader.0] file:/Users/akollegger/Developer/heroku/neo4j-tutorial/target/main/classes/org/neo4j/tutorial/
2012-05-18 18:32:38,051 DEBUG [neo4j.diagnostics]:  [classpath + loader.0] file:/Users/akollegger/Developer/heroku/neo4j-tutorial/lib/weld-api.jar
2012-05-18 18:32:38,051 DEBUG [neo4j.diagnostics]:  [loader.1] file:/Library/Java/Extensions/RXTXcomm.jar
2012-05-18 18:32:38,051 DEBUG [neo4j.diagnostics]:  [classpath + loader.0] file:/Users/akollegger/Developer/heroku/neo4j-tutorial/lib/hamcrest-all.jar
2012-05-18 18:32:38,051 DEBUG [neo4j.diagnostics]:  [classpath + loader.0] file:/Users/akollegger/Developer/heroku/neo4j-tutorial/lib/jetty.jar
2012-05-18 18:32:38,051 DEBUG [neo4j.diagnostics]:  [classpath + loader.0] file:/Users/akollegger/Developer/heroku/neo4j-tutorial/lib/javax.servlet-api.jar
2012-05-18 18:32:38,051 DEBUG [neo4j.diagnostics]:  [bootstrap] /System/Library/Java/JavaVirtualMachines/1.6.0.jdk/Contents/Home/lib/jce.jar
2012-05-18 18:32:38,051 DEBUG [neo4j.diagnostics]:  [classpath + loader.0] file:/Users/akollegger/Developer/heroku/neo4j-tutorial/lib/servlet-api.jar
2012-05-18 18:32:38,051 DEBUG [neo4j.diagnostics]:  [loader.1] file:/System/Library/Java/Extensions/AppleScriptEngine.jar
2012-05-18 18:32:38,051 DEBUG [neo4j.diagnostics]:  [loader.1] file:/System/Library/Java/JavaVirtualMachines/1.6.0.jdk/Contents/Home/lib/ext/apple_provider.jar
2012-05-18 18:32:38,051 DEBUG [neo4j.diagnostics]:  [classpath + loader.0] file:/Users/akollegger/Developer/heroku/neo4j-tutorial/lib/neo4j-cypher.jar
2012-05-18 18:32:38,051 DEBUG [neo4j.diagnostics]:  [classpath + loader.0] file:/Users/akollegger/Developer/heroku/neo4j-tutorial/lib/neo4j-shell.jar
2012-05-18 18:32:38,051 DEBUG [neo4j.diagnostics]:  [classpath + loader.0] file:/Users/akollegger/Developer/heroku/neo4j-tutorial/lib/commons-collections.jar
2012-05-18 18:32:38,051 DEBUG [neo4j.diagnostics]:  [classpath + loader.0] file:/Users/akollegger/Developer/heroku/neo4j-tutorial/target/koan/classes/org/neo4j/tutorial/koan12/
2012-05-18 18:32:38,051 DEBUG [neo4j.diagnostics]:  [classpath + loader.0] file:/Users/akollegger/Developer/heroku/neo4j-tutorial/target/main/classes/org/neo4j/
2012-05-18 18:32:38,051 DEBUG [neo4j.diagnostics]:  [classpath + loader.0] file:/Users/akollegger/Developer/heroku/neo4j-tutorial/lib/commons-beanutils.jar
2012-05-18 18:32:38,051 DEBUG [neo4j.diagnostics]:  [bootstrap] /System/Library/Java/JavaVirtualMachines/1.6.0.jdk/Contents/Classes/charsets.jar
2012-05-18 18:32:38,051 DEBUG [neo4j.diagnostics]:  [classpath + loader.0] file:/Users/akollegger/Developer/heroku/neo4j-tutorial/lib/jboss-interceptor-spi.jar
2012-05-18 18:32:38,051 DEBUG [neo4j.diagnostics]:  [loader.1] file:/System/Library/Java/Extensions/dns_sd.jar
2012-05-18 18:32:38,051 DEBUG [neo4j.diagnostics]:  [classpath + loader.0] file:/Users/akollegger/Developer/heroku/neo4j-tutorial/lib/hamcrest-core.jar
2012-05-18 18:32:38,052 DEBUG [neo4j.diagnostics]:  [classpath + loader.0] file:/Users/akollegger/Developer/heroku/neo4j-tutorial/lib/activation.jar
2012-05-18 18:32:38,052 DEBUG [neo4j.diagnostics]:  [classpath + loader.0] file:/Users/akollegger/Developer/heroku/neo4j-tutorial/lib/slf4j-ext.jar
2012-05-18 18:32:38,052 DEBUG [neo4j.diagnostics]:  [classpath + loader.0] file:/Users/akollegger/Developer/heroku/neo4j-tutorial/lib/javax.transaction.jar
2012-05-18 18:32:38,052 DEBUG [neo4j.diagnostics]:  [loader.1] file:/System/Library/Java/Extensions/MRJToolkit.jar
2012-05-18 18:32:38,052 DEBUG [neo4j.diagnostics]:  [classpath + loader.0] file:/Users/akollegger/Developer/heroku/neo4j-tutorial/lib/org.apache.servicemix.bundles.jline.jar
2012-05-18 18:32:38,052 DEBUG [neo4j.diagnostics]:  [classpath + loader.0] file:/Users/akollegger/Developer/heroku/neo4j-tutorial/lib/commons-digester.jar
2012-05-18 18:32:38,052 DEBUG [neo4j.diagnostics]:  [loader.1] file:/System/Library/Java/Extensions/libmlib_jai.jnilib
2012-05-18 18:32:38,052 DEBUG [neo4j.diagnostics]:  [classpath + loader.0] file:/Users/akollegger/Developer/heroku/neo4j-tutorial/lib/neo4j-server-static-web.jar
2012-05-18 18:32:38,052 DEBUG [neo4j.diagnostics]:  [classpath + loader.0] file:/Users/akollegger/Developer/heroku/neo4j-tutorial/lib/logback-classic.jar
2012-05-18 18:32:38,052 DEBUG [neo4j.diagnostics]:  [classpath + loader.0] file:/Users/akollegger/Developer/heroku/neo4j-tutorial/lib/slf4j-api.jar
2012-05-18 18:32:38,052 DEBUG [neo4j.diagnostics]:  [classpath + loader.0] file:/Users/akollegger/Developer/heroku/neo4j-tutorial/lib/rrd4j.jar
2012-05-18 18:32:38,052 DEBUG [neo4j.diagnostics]:  [classpath + loader.0] file:/Users/akollegger/Developer/heroku/neo4j-tutorial/lib/neo4j-lucene-index.jar
2012-05-18 18:32:38,052 DEBUG [neo4j.diagnostics]:  [classpath + loader.0] file:/Users/akollegger/Developer/heroku/neo4j-tutorial/lib/jetty-util.jar
2012-05-18 18:32:38,052 DEBUG [neo4j.diagnostics]:  [loader.1] file:/System/Library/Java/JavaVirtualMachines/1.6.0.jdk/Contents/Home/lib/ext/dnsns.jar
2012-05-18 18:32:38,052 DEBUG [neo4j.diagnostics]:  [classpath + loader.0] file:/Users/akollegger/Developer/heroku/neo4j-tutorial/lib/neo4j-graph-matching.jar
2012-05-18 18:32:38,052 DEBUG [neo4j.diagnostics]:  [classpath + loader.0] file:/Users/akollegger/Developer/heroku/neo4j-tutorial/target/koan/classes/org/neo4j/tutorial/server/rest/
2012-05-18 18:32:38,052 DEBUG [neo4j.diagnostics]:  [loader.1] file:/System/Library/Java/Extensions/mlibwrapper_jai.jar
2012-05-18 18:32:38,052 DEBUG [neo4j.diagnostics]:  [classpath + loader.0] file:/Users/akollegger/Developer/heroku/neo4j-tutorial/target/koan/classes/
2012-05-18 18:32:38,052 DEBUG [neo4j.diagnostics]:  [bootstrap] /System/Library/Java/JavaVirtualMachines/1.6.0.jdk/Contents/Classes/classes.jar
2012-05-18 18:32:38,052 DEBUG [neo4j.diagnostics]:  [loader.1] file:/System/Library/Java/JavaVirtualMachines/1.6.0.jdk/Contents/Home/lib/ext/localedata.jar
2012-05-18 18:32:38,052 DEBUG [neo4j.diagnostics]:  [classpath + loader.0] file:/usr/share/java/ant-1.8.2/lib/ant-launcher.jar
2012-05-18 18:32:38,052 DEBUG [neo4j.diagnostics]:  [classpath + loader.0] file:/Users/akollegger/Developer/heroku/neo4j-tutorial/lib/server-api.jar
2012-05-18 18:32:38,053 DEBUG [neo4j.diagnostics]:  [classpath + loader.0] file:/Users/akollegger/Developer/heroku/neo4j-tutorial/lib/jsr311-api.jar
2012-05-18 18:32:38,053 DEBUG [neo4j.diagnostics]:  [classpath + loader.0] file:/Users/akollegger/Developer/heroku/neo4j-tutorial/lib/jboss-interceptor-core.jar
2012-05-18 18:32:38,053 DEBUG [neo4j.diagnostics]:  [loader.1] file:/Library/Java/Extensions/librxtxSerial.jnilib
2012-05-18 18:32:38,053 DEBUG [neo4j.diagnostics]:  [classpath + loader.0] file:/usr/share/java/ant-1.8.2/lib/ant-junit4.jar
2012-05-18 18:32:38,053 DEBUG [neo4j.diagnostics]:  [classpath + loader.0] file:/Users/akollegger/Developer/heroku/neo4j-tutorial/lib/mail.jar
2012-05-18 18:32:38,053 DEBUG [neo4j.diagnostics]:  [classpath + loader.0] file:/Users/akollegger/Developer/heroku/neo4j-tutorial/lib/neo4j-udc.jar
2012-05-18 18:32:38,053 DEBUG [neo4j.diagnostics]:  [classpath + loader.0] file:/Users/akollegger/Developer/heroku/neo4j-tutorial/lib/logback-core.jar
2012-05-18 18:32:38,053 DEBUG [neo4j.diagnostics]:  [loader.1] file:/System/Library/Java/Extensions/libJ3DAudio.jnilib
2012-05-18 18:32:38,053 DEBUG [neo4j.diagnostics]:  [loader.1] file:/System/Library/Java/Extensions/libAppleScriptEngine.jnilib
2012-05-18 18:32:38,053 DEBUG [neo4j.diagnostics]:  [bootstrap] /System/Library/Java/JavaVirtualMachines/1.6.0.jdk/Contents/Classes/ui.jar
2012-05-18 18:32:38,053 DEBUG [neo4j.diagnostics]:  [classpath + loader.0] file:/Users/akollegger/Developer/heroku/neo4j-tutorial/lib/stax-api.jar
2012-05-18 18:32:38,053 DEBUG [neo4j.diagnostics]:  [classpath + loader.0] file:/Users/akollegger/Developer/heroku/neo4j-tutorial/lib/neo4j-server-tests.jar
2012-05-18 18:32:38,053 DEBUG [neo4j.diagnostics]:  [classpath + loader.0] file:/Users/akollegger/Developer/heroku/neo4j-tutorial/lib/commons-beanutils-core.jar
2012-05-18 18:32:38,053 DEBUG [neo4j.diagnostics]:  [classpath + loader.0] file:/Users/akollegger/Developer/heroku/neo4j-tutorial/target/koan/classes/org/neo4j/tutorial/server/rest/domain/
2012-05-18 18:32:38,053 DEBUG [neo4j.diagnostics]:  [loader.1] file:/System/Library/Java/Extensions/libJ3DUtils.jnilib
2012-05-18 18:32:38,053 DEBUG [neo4j.diagnostics]:  [classpath + loader.0] file:/Users/akollegger/Developer/heroku/neo4j-tutorial/lib/jaxb-api.jar
2012-05-18 18:32:38,053 DEBUG [neo4j.diagnostics]:  [classpath + loader.0] file:/Users/akollegger/Developer/heroku/neo4j-tutorial/lib/cdi-api.jar
2012-05-18 18:32:38,053 DEBUG [neo4j.diagnostics]:  [classpath + loader.0] file:/Users/akollegger/Developer/heroku/neo4j-tutorial/lib/javax.ejb.jar
2012-05-18 18:32:38,053 DEBUG [neo4j.diagnostics]:  [loader.1] file:/System/Library/Java/Extensions/j3dutils.jar
2012-05-18 18:32:38,053 DEBUG [neo4j.diagnostics]:  [classpath + loader.0] file:/Users/akollegger/Developer/heroku/neo4j-tutorial/lib/neo4j-kernel-tests.jar
